time_s,radius_cm,temperature_degC,C_kgkg_dry,D_m2_s,H_log,M_log,D_over_D0,T_rate_K_s,C_rate_kgkg_s,H_rate_s-1,M_rate_s-1,lnD_rate_s-1,lnD_rate_step_error_s-1,net_sign_certified,rate_interpretable
3531,0,40.101294807384562,2.528410668728164,9.2308384784923378e-09,0.49387475630442401,-0.0015068287902233496,1.6361860063231104,0.0041042406706435957,-3.7271511865647845e-05,0.0001610303732463204,-2.6235799004204859e-06,0.00015840679334589992,3.1492265663724678e-12,1,1
3532,0,40.105398486514709,2.5283733760805327,9.2323005848620747e-09,0.49403576253633791,-0.0015094538966108158,1.6364451678269645,0.0041031169214669205,-3.7313785661149033e-05,0.00016098206496574236,-2.626633078365656e-06,0.00015835543188737672,2.3409768860806895e-12,1,1
3533,0,40.109501039881614,2.5283360411523224,9.233762447842132e-09,0.49419672038276408,-0.0015120820567872035,1.6367042861894734,0.0041019891344973303,-3.7356073014471747e-05,0.00016093360190293126,-2.6296874776627378e-06,0.00015830391442526852,1.500566272800985e-12,1,1
3534,0,40.113602463416818,2.5282986639299989,9.2352240657918862e-09,0.49435762968773184,-0.0015147132719723871,1.6369633611198333,0.0041008572466700128,-3.7398373881688172e-05,0.00016088498159911739,-2.6327430956543215e-06,0.00015825223850346307,6.5120193851013475e-13,1,1
3535,0,40.117702752987469,2.5282612444000674,9.2366854370465221e-09,0.4945184902927493,-0.0015173475433839679,1.6372223923229521,0.0040997211961286686,-3.7440688224199548e-05,0.0001608362016432547,-2.6357999300581143e-06,0.00015820040171319658,2.2553351330598104e-13,1,1
3536,0,40.121801904401508,2.5282237825490732,9.2381465599190082e-09,0.49467930203702215,-0.0015199848722370986,1.6374813794997995,0.0040985809226784893,-3.7483015998522141e-05,0.00016078725968977898,-2.638857978247905e-06,0.00015814840171153108,1.1023512560669885e-12,1,1
3537,0,40.12589991340559,2.5281862783636071,9.2396074326994051e-09,0.49484006475736492,-0.0015226252597442091,1.6377403223472855,0.0040974363673248844,-3.7525357162356457e-05,0.00016073815344050597,-2.6419172376807987e-06,0.00015809623620282516,2.0037320598315783e-12,1,1
3538,0,40.129996775689641,2.5281487318302989,9.2410680536564055e-09,0.49500077828838845,-0.001525268707115407,1.6379992205585319,0.004096287472056777,-3.7567711675734472e-05,0.00016068888063611929,-2.6449777059780113e-06,0.00015804390293014126,2.8546864850285958e-12,1,1
3539,0,40.134092486884633,2.528111142935821,9.2425284210365007e-09,0.49516144246240262,-0.001527915215558201,1.6382580738227255,0.0040951341793817875,-3.761007949461731e-05,0.00016063943903793406,-2.6480393804741119e-06,0.00015799139965745994,3.632546032635714e-12,1,1
3540,0,40.138187042569172,2.5280735116668929,9.2439885330664321e-09,0.49532205710967692,-0.0015305647862772775,1.6385168818255527,0.004093976434570358,-3.7652460830724544e-05,0.00016058982651591508,-2.6511022765115009e-06,0.00015793872423940357,1.4369966100293702e-11,1,1
3541,0,40.142280438265836,2.5280358380101471,9.2454483879517323e-09,0.49548262205831373,-0.0015332174204838178,1.6387756442489398,0.004092814203329926,-3.7694854872483141e-05,0.00016054004174193261,-2.654166337382956e-06,0.00015788587540454965,1.4834874295785103e-11,1,1
3542,0,40.146372669457094,2.5279981219526366,9.2469079838827767e-09,0.49564313713483921,-0.0015358731193599012,1.6390343607721274,0.0040916474167573824,-3.7737262332619245e-05,0.00016049008203046605,-2.6572316137059558e-06,0.0001578328504167601,1.5042095797028129e-11,1,1
3543,0,40.150463731567051,2.5279603634810832,9.2483673190277373e-09,0.49580360216352376,-0.0015385318841113133,1.6392930310704197,0.0040904760335796668,-3.7779682950156435e-05,0.00016043994578005005,-2.6602980875407125e-06,0.00015777964769250933,1.5163807953440592e-11,1,1
3544,0,40.154553619977804,2.5279225625823734,9.249826391538754e-09,0.49596401696699988,-0.0015411937159326983,1.6395516548162796,0.0040893000109107902,-3.7822116645676772e-05,0.00016038963132615453,-2.6633657537303181e-06,0.00015772626557242423,1.5252340812869566e-11,1,1
3545,0,40.158642330028563,2.5278847192434428,9.2512851995515882e-09,0.49612438136623871,-0.0015438586160156532,1.6398102316792671,0.0040881193068654413,-3.7864563388760132e-05,0.00016033913704370113,-2.666434610567922e-06,0.0001576727024331332,1.529967228212567e-11,1,1
3546,0,40.162729857018263,2.5278468334512616,9.2527437411865349e-09,0.496284695180647,-0.0015465265855498012,1.6400687613261999,0.0040869338825301558,-3.7907023134553519e-05,0.00016028846142436369,-2.66950465533034e-06,0.00015761895676903335,1.5302460470642543e-11,1,1
3547,0,40.166816196208337,2.5278089051928543,9.2542020145494398e-09,0.49644495822818202,-0.0015491976257213686,1.6403272434213356,0.0040857437018620617,-3.794949583842596e-05,0.00016023760307257916,-2.6725758853099189e-06,0.00015756502718726923,1.5268622602154433e-11,1,1
3548,0,40.170901342825637,2.5277709344552797,9.2556600177326541e-09,0.49660517032546053,-0.0015518717377146329,1.6405856776265388,0.0040845487316545359,-3.799198145770788e-05,0.00016018656070418281,-2.6756482979370806e-06,0.00015751091240624572,1.5194921059238919e-11,1,1
3549,0,40.174985292065209,2.5277329212256485,9.2571177488161822e-09,0.49676533128787032,-0.0015545489227105746,1.6408440636014867,0.0040833489416272064,-3.8034479947953351e-05,0.00016013533314991984,-2.678721890517058e-06,0.00015745661125940279,1.5087614019465914e-11,1,1
3550,0,40.17906803909338,2.527694865491108,9.2585752058687015e-09,0.49692544092968877,-0.0015572291818881008,1.6411024010038477,0.0040821443045745785,-3.8076991265456606e-05,0.00016008391936125612,-2.6817966604071493e-06,0.00015740212270084897,2.4981792079870752e-12,1,1
3551,0,40.183149579050756,2.5276567672388564,9.260032386948642e-09,0.49708549906420829,-0.0015599125164229455,1.6413606894894748,0.0040809347961795099,-3.8119515367029955e-05,0.00016003231840304436,-2.6848726050010486e-06,0.00015734744579804332,2.5239187638730759e-12,1,1
3552,0,40.187229907055119,2.5276186264561278,9.2614892901053166e-09,0.49724550550384122,-0.0015625989274887454,1.6416189287126042,0.0040797203954146726,-3.8162052206821187e-05,0.00015998052946924874,-2.687949721504719e-06,0.00015729257974774402,2.5405415618462435e-12,1,1
3553,0,40.191309018204969,2.5275804431302111,9.2629459133801023e-09,0.49740546006026537,-0.0015652884162557141,1.6418771183260659,0.0040785010842808349,-3.8204601741346579e-05,0.00015992855187266228,-2.6910280072908307e-06,0.00015723752386537145,2.5507342006798883e-12,1,1
3554,0,40.195386907582105,2.5275422172484281,9.2644022548074375e-09,0.49756536254451905,-0.0015679809838922171,1.6421352579814599,0.0040772768478838364,-3.8247163927307426e-05,0.00015987638504790644,-2.6941074597450326e-06,0.0001571822775881614,2.5529009516165463e-12,1,1
3555,0,40.199463570255269,2.527503948798155,9.2658583124160699e-09,0.49772521276714632,-0.0015706766315631477,1.6423933473293773,0.0040760476745690015,-3.8289738717112165e-05,0.00015982402855668214,-2.6971880759504762e-06,0.00015712684048073167,2.5498301929084699e-12,1,1
3556,0,40.203539001282913,2.5274656377668063,9.2673140842301925e-09,0.49788501053831219,-0.0015733753604312006,1.6426513860196019,0.0040748135557298797,-3.8332326070348685e-05,0.00015977148208025076,-2.7002698534959552e-06,0.00015707121222675481,2.5393267675220821e-12,1,1
3557,0,40.207613195716604,2.5274272841418424,9.2687695682705225e-09,0.49804475566792128,-0.0015760771716562733,1.6429093737013021,0.0040735744859989138,-3.8374925938500219e-05,0.00015971874542689116,-2.7033527893992625e-06,0.0001570153926374919,2.5227005814171255e-12,1,1
3558,0,40.211686148604031,2.5273888879107713,9.2702247625555389e-09,0.49820444796575619,-0.0015787820663953152,1.6431673100232487,0.0040723304631147999,-3.841753828167279e-05,0.00015966581852667919,-2.7064368812855127e-06,0.00015695938164539367,2.5009289886419872e-12,1,1
3559,0,40.215757854992226,2.5273504490611369,9.2716796651025063e-09,0.49836408724158138,-0.0015814900458031773,1.6434251946339975,0.0040710814878893347,-3.8460163050572462e-05,0.00015961270143016913,-2.7095221261175572e-06,0.00015690317930405157,2.4729767658573237e-12,1,1
3560,0,40.219828309930513,2.5273119675805429,9.2731342739286894e-09,0.4985236733052813,-0.0015842011110309641,1.6436830271821046,0.0040698275642630692,-3.850280020086435e-05,0.00015955939431055636,-2.7126085212074498e-06,0.00015684678578934891,2.4398797327136734e-12,1,1
3561,0,40.22389750847379,2.5272734434566217,9.2745885870524395e-09,0.49868320596696758,-0.0015869152632281807,1.6439408073163184,0.0040685686992567582,-3.8545449692654422e-05,0.00015950589746175525,-2.7156960641800587e-06,0.00015679020139757518,2.4029717560387909e-12,1,1
3562,0,40.227965445685385,2.5272348766770603,9.2760426024943087e-09,0.49884268503710583,-0.0015896325035409358,1.6441985346857777,0.0040673049028328023,-3.8588111475538568e-05,0.00015945221129294804,-2.7187847519196677e-06,0.00015673342654102837,2.3620247196955851e-12,1,1
3563,0,40.23203211664012,2.5271962672295878,9.2774963182781144e-09,0.49900211032662917,-0.0015923528331127645,1.6444562089401995,0.0040660361879100524,-3.8630785507476333e-05,0.00015939833632914755,-2.7218745818997033e-06,0.00015667646174724785,2.3158754644883595e-12,1,1
3564,0,40.236097516427158,2.5271576151019777,9.2789497324319672e-09,0.49916148164705165,-0.0015950762530845541,1.6447138297300623,0.0040647625703709158,-3.8673471742097412e-05,0.00015934427321145748,-2.7249655512884289e-06,0.00015661930766016906,2.2661600243903401e-12,1,1
3565,0,40.240161640153055,2.5271189202820508,9.2804028429895198e-09,0.49932079881059044,-0.0015978027645942444,1.6449713967068271,0.0040634840689488519,-3.8716170135066903e-05,0.00015929002269264426,-2.7280576573973989e-06,0.00015656196503524686,2.2135892836609716e-12,1,1
3566,0,40.244224482944411,2.5270801827576692,9.2818556479907e-09,0.49948006163026237,-0.0016005323687773771,1.6452289095230663,0.0040622007051365943,-3.8758880643715202e-05,0.00015923558563352223,-2.7311508976554166e-06,0.00015650443473586682,2.158612806731075e-12,1,1
3567,0,40.248286039950756,2.5270414025167409,9.2833081454830455e-09,0.49963926992000585,-0.0016032650667666211,1.6454863678327023,0.004060912503169571,-3.880160321893348e-05,0.00015918096300228672,-2.734245269037437e-06,0.0001564467177332493,2.1021904106788974e-12,1,1
3568,0,40.252346306347128,2.5270025795472235,9.2847603335223759e-09,0.49979842349477299,-0.0016060008596916226,1.6457437712911247,0.0040596194898997826,-3.8844337817497035e-05,0.00015912615586955418,-2.737340768932907e-06,0.00015638881510062128,2.0434172474763368e-12,1,1
3569,0,40.256405277336761,2.5269637138371124,9.2862122101739537e-09,0.49995752217063943,-0.0016087397486798051,1.6460011195553972,0.0040583216948354801,-3.8887084397439445e-05,0.00015907116540990118,-2.7404373948198601e-06,0.00015633072801508131,1.9841261608959798e-12,1,1
3570,0,40.260462948153652,2.5269248053744509,9.2876637735134077e-09,0.50011656576491137,-0.0016114817348556187,1.6462584122844206,0.0040570191499220698,-3.8929842910429002e-05,0.00015901599289326108,-2.7435351437276489e-06,0.00015627245774953342,1.9242475180532986e-12,1,1
3571,0,40.26451931406492,2.5268858541473289,9.2891150216275155e-09,0.50027555409620073,-0.0016142268193406668,1.6465156491390724,0.0040557118895510049,-3.8972613310946556e-05,0.00015896063968525793,-2.7466340128836932e-06,0.00015621400567237422,1.8632877901193778e-12,1,1
3572,0,40.268574370373337,2.5268468601438809,9.290565952615249e-09,0.50043448698454374,-0.0016169750032539287,1.6467728297823911,0.0040543999505574151,-3.9015395555804425e-05,0.00015890510724709853,-2.7497339996796062e-06,0.00015615537324741892,1.8051383142165395e-12,1,1
3573,0,40.272628112419625,2.5268078233522844,9.2920165645884742e-09,0.50059336425147249,-0.0016197262877116619,1.6470299538797011,0.0040530833719666735,-3.9058189599224434e-05,0.00015884939712562557,-2.7528351013243212e-06,0.00015609656202430125,1.7493911321723316e-12,1,1
3574,0,40.276680535584603,2.5267687437607642,9.2934668556729122e-09,0.50075218572011704,-0.0016224806738273007,1.647287021098782,0.004051762195009208,-3.9100995397648809e-05,0.0001587935109538846,-2.7559373151831375e-06,0.00015603757363870146,1.6954087331093326e-12,1,1
3575,0,40.280731635291453,2.5267296213575858,9.2949168240088261e-09,0.5009109512152754,-0.0016252381627118561,1.647544031109992,0.0040504364631495102,-3.9143812906076526e-05,0.00015873745045224793,-2.7590406385195251e-06,0.00015597840981372839,1.6471615195932932e-12,1,1
3576,0,40.284781407007848,2.5266904561310644,9.2963664677519506e-09,0.50106966056351554,-0.0016279987554732173,1.6478009835864307,0.0040491062217906651,-3.9186642076990033e-05,0.00015868121741682172,-2.7621450684194361e-06,0.00015591907234840228,1.6028615609266217e-12,1,1
3577,0,40.288829846247793,2.5266512480695584,9.2978157850739535e-09,0.50122831359322684,-0.0016307624532166999,1.6480578782040223,0.0040477715183720635,-3.9229482868496923e-05,0.00015862481372326426,-2.7652506023651874e-06,0.00015585956312089906,1.5615239136457237e-12,1,1
3578,0,40.292876948573841,2.5266119971614689,9.2992647741635705e-09,0.5013869101347308,-0.0016335292570450466,1.6483147146417165,0.0040464324024013596,-3.927233523563315e-05,0.00015856824132802529,-2.7683572376224788e-06,0.00015579988409040281,1.5282877502582892e-12,1,1
3579,0,40.296922709598931,2.5265727033952441,9.3007134332269515e-09,0.50154545002032724,-0.0016362991680581029,1.6485714925815493,0.0040450889251205284,-3.9315199131584322e-05,0.00015851150225524855,-2.7714649713264378e-06,0.00015574003728392212,1.5009974871100368e-12,1,1
3580,0,40.300967124988134,2.5265333667593772,9.3021617604885846e-09,0.50170393308438466,-0.0016390721873529664,1.6488282117088076,0.0040437411396763894,-3.9358074513310783e-05,0.00015845459860344295,-2.7745738008781465e-06,0.00015568002480256481,1.4795066484874636e-12,1,1
3581,0,40.305010190460685,2.5264939872424041,9.303609754191874e-09,0.50186235916340394,-0.0016418483160242109,1.6490848717121309,0.0040423891011602819,-3.9400961334738284e-05,0.00015839753254702632,-2.7776837234646455e-06,0.00015561984882356167,1.4694372292307217e-12,1,1
3582,0,40.309051901791754,2.5264545648329091,9.305057412599901e-09,0.50202072809609322,-0.0016446275551633639,1.6493414722836466,0.0040410328662409496,-3.9443859552124039e-05,0.00015834030632192885,-2.7807947364371928e-06,0.00015555951158549165,1.4663709699616612e-12,1,1
3583,0,40.313092254813974,2.5264150995195158,9.3065047339958819e-09,0.50217903972343114,-0.0016474099058596536,1.6495980131190509,0.0040396724934357317,-3.9486769121984309e-05,0.00015828292223620994,-2.7839068371651963e-06,0.00015549901539904475,1.4695953059074701e-12,1,1
3584,0,40.317131245419553,2.5263755912908961,9.3079517166841213e-09,0.50233729388874249,-0.0016501953691993615,1.6498544939177786,0.004038308043131285,-3.9529689998799945e-05,0.00015822538267085901,-2.7870200228744304e-06,0.00015543836264798457,1.4819050663233274e-12,1,1
3585,0,40.321168869561845,2.5263360401357637,9.3093983589904404e-09,0.50249549043776642,-0.0016529839462661956,1.6501109143830774,0.0040369395773420065,-3.9572622139494307e-05,0.00015816769007031948,-2.7901342909627443e-06,0.00015537755577935673,1.5000529572824217e-12,1,1
3586,0,40.325205123257149,2.5262964460428781,9.3108446592629132e-09,0.50265362921871637,-0.0016557756381411161,1.6503672742221402,0.0040355671599912784,-3.9615565496882901e-05,0.00015810984695349825,-2.7932496385382247e-06,0.00015531659731496001,1.5256054069785058e-12,1,1
3587,0,40.329240002586637,2.5262568090010458,9.3122906158725927e-09,0.50281171008236714,-0.0016585704459022106,1.6506235731462326,0.0040341908567563438,-3.9658520026371783e-05,0.00015805185590767672,-2.7963660628914538e-06,0.00015525548984478526,1.5580795930791175e-12,1,1
3588,0,40.333273503697995,2.5262171289991149,9.3137362272141464e-09,0.50296973288211322,-0.0016613683706250188,1.6508798108708058,0.0040328107352139613,-3.9701485687696866e-05,0.00015799371959420715,-2.7994835616181973e-06,0.00015519423603258895,1.5981406465120224e-12,1,1
3589,0,40.337305622807541,2.5261774060259747,9.3151814917065475e-09,0.50312769747404906,-0.0016641694133826574,1.6511359871156197,0.0040314268647770506,-3.9744462436375194e-05,0.00015793544074601932,-2.8026021320166287e-06,0.00015513283861400269,1.6430848923196933e-12,1,1
3590,0,40.341336356201815,2.5261376400705622,9.3166264077937867e-09,0.50328560371703224,-0.0016669735752452952,1.6513921016048678,0.0040300393167947606,-3.9787450224260112e-05,0.00015787702217153008,-2.8057217711264218e-06,0.00015507130040040367,1.6927365542249162e-12,1,1
3591,0,40.345365700239867,2.5260978311218607,9.3180709739457072e-09,0.50344345147278391,-0.0016697808572802787,1.6516481540673269,0.0040286481646951708,-3.9830449008274961e-05,0.00015781846676022175,-2.8088424763446061e-06,0.00015500962428387715,8.8622613479520662e-12,1,1
3592,0,40.349393651355065,2.5260579791688937,9.3195151886585492e-09,0.50360124060593392,-0.0016725912605525556,1.6519041442364524,0.0040272534837875176,-3.9873458748747773e-05,0.0001577597774748834,-2.811964245308199e-06,0.00015494781322957521,8.9117510300527197e-12,1,1
3593,0,40.353420206057201,2.5260180842007265,9.3209590504559541e-09,0.50375897098413236,-0.0016754047861245265,1.6521600718505562,0.0040258553518205771,-3.9916479399345242e-05,0.00015770095737347188,-2.8150870751843349e-06,0.00015488587029828754,9.0105922126871435e-12,1,1
