parameter,location,time_s,C_base,C_minus20,C_plus20,C_secant_elasticity,T_base,T_minus20,T_plus20,T_rise_secant_elasticity_blank_if_rise_lt_0.05K
hm,surface,7480,1.2129732414561527,1.3759300359312503,1.079061933438739,-0.6118603699289491,49.10836842075136,49.07793030680752,49.133846081451324,0.006622465262265061
hm,surface,7481,1.2129090093259352,1.375868618395064,1.0789967748476677,-0.6119004831870704,49.109229124610174,49.07878631677392,49.13471189973366,0.006623356853725276
hm,surface,7482,1.2128448025776373,1.375807222289649,1.0789316451445923,-0.6119405725161874,49.11009863997221,49.07965091202906,49.13558673137311,0.006624296302213283
hm,surface,7483,1.2127806211115755,1.3757458475377304,1.078866544207087,-0.6119806380533569,49.110976814540734,49.08052394642859,49.136470419974415,0.006625282434502142
hm,surface,7484,1.2127164648308222,1.375684494063696,1.0788014719157368,-0.612020679931511,49.111863502919014,49.08140527860458,49.13736281516907,0.00662631422336958
hm,surface,7485,1.212652333640591,1.3756231617939758,1.0787364281537728,-0.6120606982812995,49.112758564679055,49.082294773531736,49.1382637716831,0.0066273904923298994
hm,surface,7486,1.2125882274482334,1.3755618506565501,1.0786714128076,-0.6121006932289894,49.11366186439104,49.08319230062029,49.13917315079373,0.006628510313961057
hm,surface,7487,1.212524146163495,1.3755005605809598,1.0786064257658203,-0.6121406648983688,49.114573272479134,49.0840977337829,49.14009081775602,0.006629672696973539
hm,surface,7488,1.2124600896977995,1.3754392914985376,1.0785414669198456,-0.6121806134103195,49.11549266297792,49.085010952383044,49.14101664348691,0.006630876674033092
hm,surface,7489,1.21239605796475,1.3753780433418252,1.0784765361632802,-0.6122205388826358,49.11641991516408,49.08593183897614,49.14195050295553,0.00663212137810894
hm,surface,7490,1.2123320508796087,1.3753168160449525,1.0784116333920462,-0.6122604414308078,49.11735491194659,49.08686028083429,49.14289227555717,0.006633405906720305
hm,surface,7491,1.2122680683594302,1.3752556095433222,1.0783467585042685,-0.6123003211675413,49.11829754031449,49.08779616873946,49.14384184484144,0.006634729432496922
hm,surface,7492,1.2122041103229713,1.3751944237736082,1.0782819114000555,-0.6123401782032513,49.119247691088496,49.08873939700677,49.144799097974754,0.006636091136859045
hm,surface,7493,1.212140176690492,1.3751332586737788,1.0782170919817884,-0.6123800126456104,49.12020525833235,49.089689863601286,49.14576392650565,0.006637490286966157
hm,surface,7494,1.2120762673840537,1.3750721141828806,1.0781523001533055,-0.6124198246006375,49.12117014028278,49.09064746933602,49.14673622431603,0.006638926087839733
hm,surface,7495,1.2120123823268074,1.375010990241299,1.0780875358202788,-0.6124596141728147,49.122142237216494,49.09161211887234,49.147715888601205,0.006640397680639972
hm,surface,7496,1.2119485214433334,1.3749498867902834,1.0780227988906104,-0.6124993814631183,49.12312145250384,49.0925837189637,49.148702820906045,0.006641904472846171
hm,surface,7497,1.2118846846598192,1.374888803772092,1.0779580892736473,-0.6125391265708469,49.12410769316404,49.093562179018264,49.14969692515322,0.006643445838084336
hm,surface,7498,1.211820871903832,1.3748277411299752,1.0778934068799813,-0.6125788495941134,49.12510086920255,49.09454741105321,49.15069810715675,0.006645021064182961
hm,surface,7499,1.2117570831037092,1.3747666988083886,1.0778287516218206,-0.6126185506298262,49.126100891790536,49.09553933051407,49.151706275598166,0.006646629372332487
hm,surface,7500,1.211693318189071,1.3747056767525425,1.077764123413337,-0.6126582297717827,49.1271076748353,49.096537854606694,49.15272134291536,0.006648270219163696
hm,surface,7501,1.2116295403220665,1.3746446449484575,1.0776994786469944,-0.6126979336904645,49.12802585085875,49.09745132787267,49.1536443848542,0.006649113525584145
hm,surface,7502,1.2115657330522986,1.3745835892976317,1.0776347987515869,-0.6127376799398689,49.128872547822674,49.09829605892064,49.154493332467375,0.006649345986107473
hm,surface,7503,1.2115019040816546,1.374522515796168,1.0775700932341052,-0.6127774573890565,49.129675886073066,49.099099052729215,49.15529737856172,0.0066492176850598975
hm,surface,7504,1.2114380561607172,1.3744614265869701,1.077505365487792,-0.6128172620734106,49.130445736006926,49.09986979312961,49.156066766792215,0.006648815453859518
hm,surface,7505,1.2113741909348112,1.3744003229493695,1.0774406175445201,-0.6128570916136308,49.131187809488004,49.10061376134841,49.15680742807577,0.006648190725715937
hm,surface,7506,1.211310309537099,1.374339205766304,1.0773758508020017,-0.6128969443795671,49.131905904967205,49.10133461443282,49.1575232981849,0.006647375301210812
hm,surface,7507,1.2112464128233376,1.3742780757009547,1.0773110663193022,-0.6129368191263442,49.13260279795202,49.10203501019981,49.15821726205608,0.006646395192468702
hm,surface,7508,1.211182501475782,1.3742169332845253,1.0772462649395609,-0.6129767148697995,49.13328063468863,49.102717016827015,49.158891545430386,0.00664526837721129
hm,surface,7509,1.2111185760523102,1.3741557789496226,1.0771814473511017,-0.6130166308044765,49.133941115827234,49.10338226635194,49.15954790740911,0.006644009362634629
hm,surface,7510,1.2110546370228294,1.374094613061693,1.077116614135963,-0.6130565662499743,49.13458563229675,49.10403209920258,49.16018779301005,0.00664263009274023
hm,surface,7511,1.2109906847947822,1.374033435936249,1.077051765798435,-0.6130965206147336,49.135215359649024,49.10466764267875,49.16081242190233,0.006641141132014467
hm,surface,7512,1.2109267197254732,1.3739722478503602,1.0769869027805363,-0.6131364933815996,49.13583130253741,49.10528986243211,49.16142283532644,0.006639551112379614
hm,surface,7513,1.2108627421294866,1.3739110490484256,1.0769220254711664,-0.6131764840971131,49.13643432144952,49.105899587975514,49.16201992400685,0.006637867009382779
hm,surface,7514,1.2107987522884598,1.3738498397488546,1.0768571342188809,-0.6132164923540042,49.13702516792522,49.106497542344854,49.16260446684082,0.006636095199089853
hm,surface,7515,1.2107347504578387,1.3737886201494598,1.0767922293399723,-0.613256517782236,49.13760450862576,49.10708436583898,49.16317715508895,0.006634241503937125
hm,surface,7516,1.2106707368707348,1.3737273904307798,1.076727311123047,-0.6132965600444754,49.13817293872226,49.107660630338906,49.16373860568555,0.006632311069316571
hm,surface,7517,1.210606711740884,1.3736661507584331,1.076662379832919,-0.6133366188314268,49.13873099201856,49.108226849299186,49.164289372398066,0.0066303084986568325
hm,surface,7518,1.2105426752652362,1.3736049012853544,1.0765974357122905,-0.6133766938616766,49.139279149819295,49.10878348716083,49.164829950706014,0.006628237314523754
hm,surface,7519,1.2104786276255168,1.3735436421519105,1.0765324789868533,-0.6134167848706182,49.13981784629546,49.10933095983614,49.16536079251299,0.006626101639597096
hm,surface,7520,1.2104145689902863,1.3734823734894668,1.0764675098653593,-0.6134568916166339,49.14034747547024,49.10986964972579,49.16588230624121,0.006623904429718309
hm,surface,7521,1.2103504995183063,1.3734210954208148,1.0764025285436203,-0.613497013872018,49.140868402632464,49.11039990740648,49.166394868266565,0.006621648623136816
hm,surface,7522,1.2102864193582428,1.3733598080603195,1.0763375352058964,-0.6135371514205702,49.14138096308348,49.110922052214974,49.1668988266401,0.006619337511924034
hm,surface,7523,1.2102223286493452,1.373298511516661,1.0762725300252476,-0.613577304062192,49.141885464467826,49.11143638354347,49.167394501891216,0.006616973500517775
hm,surface,7524,1.210158227523682,1.3732372058921392,1.0762075131645679,-0.6136174716081881,49.14238219400709,49.111943177726495,49.16788218992643,0.006614558814449948
hm,surface,7525,1.2100941161065148,1.3731758912831327,1.076142484777931,-0.6136576538792462,49.14287141958546,49.11244268999311,49.16836216563641,0.006612095695703346
hm,surface,7526,1.2100299945145467,1.3731145677812917,1.076077445011204,-0.6136978507075279,49.14335338420102,49.112935159155604,49.168834684536606,0.006609586044043864
hm,surface,7527,1.2099658628609131,1.373053235473157,1.0760123940021573,-0.613738061933126,49.143828321911954,49.11342080610538,49.16929998306627,0.006607031625272984
hm,surface,7528,1.2099017212509933,1.3729918944413966,1.0759473318839148,-0.613778287401618,49.144296444415694,49.113899838678954,49.16975828776926,0.006604434585604426
hm,surface,7529,1.2098375697875163,1.3729305447648628,1.0758822587808594,-0.6138185269700582,49.14475795731529,49.11437245182446,49.17020980436356,0.006601796134509885
hm,surface,7530,1.2097734085670249,1.3728691865187197,1.0758171748144914,-0.6138587804969322,49.145213048797864,49.11483882813808,49.17065473319511,0.006599118312051856
hm,surface,7531,1.2097092376830874,1.372807819775515,1.075752080098999,-0.6138990478518955,49.14566189978782,49.11529914188294,49.17109325756904,0.006596402130909125
hm,surface,7532,1.2096450572247832,1.3727464446039839,1.0756869747453117,-0.6139393289056999,49.14610467907001,49.11575355447181,49.17152555422618,0.0065936493506499085
hm,surface,7533,1.2095808672776702,1.3726850610710613,1.0756218588591078,-0.613979623537977,49.1465415463589,49.116202221971044,49.17195178818791,0.006590860980109873
hm,surface,7534,1.2095166679247016,1.3726236692400966,1.075556732542227,-0.614019931630168,49.14697265492133,49.1166452884743,49.17237211635139,0.006588038485040429
hm,surface,7535,1.2094524592442477,1.3725622691732118,1.0754915958915725,-0.6140602530736723,49.147398145756256,49.11708289476744,49.172786684732245,0.006585182439568887
hm,surface,7536,1.2093882413126877,1.372500860928666,1.0754264490023504,-0.6141005877563904,49.147818155251635,49.117515168687284,49.173195636527694,0.006582294616830656
hm,surface,7537,1.2093240142037243,1.3724394445641124,1.075361291963774,-0.6141409355786847,49.14823281315579,49.11794223700457,49.17359910142521,0.006579375320903646
hm,surface,7538,1.209259777987553,1.372378020134254,1.0752961248650417,-0.6141812964366001,49.14864224010487,49.118364216881204,49.17399721039258,0.006576426145915299
hm,surface,7539,1.2091955327337696,1.372316587692072,1.0752309477894022,-0.6142216702351967,49.1490465561746,49.11878122031325,49.17439008104709,0.006573447718569327
hm,surface,7540,1.209131278507632,1.3722551472896536,1.0751657608197938,-0.6142620568805023,49.14944586991567,49.119193357140134,49.174777831403794,0.006570440971071468
hm,surface,7541,1.2090670153744731,1.3721936989761143,1.0751005640349462,-0.6143024562810362,49.149840291139725,49.119600727516236,49.17516057045594,0.006567406913585117
hm,surface,7542,1.2090027433957613,1.3721322428006149,1.0750353575116502,-0.6143428683513569,49.15022991960677,49.12000343269688,49.175538403564474,0.00656434599986408
hm,surface,7543,1.2089384626321633,1.372070778809411,1.0749701413247728,-0.6143832930043757,49.15061485370121,49.120401564585706,49.17591143249694,0.006561259364703471
hm,surface,7544,1.2088741731424308,1.3720093070482835,1.0749049155463548,-0.6144237301588118,49.15099518730127,49.12079521422497,49.17627975329148,0.006558147568846339
hm,surface,7545,1.208809874983322,1.3719478275615296,1.0748396802463391,-0.6144641797356463,49.15137100953618,49.121184468308705,49.176643457929664,0.006555011208960791
hm,surface,7546,1.2087455682100008,1.3718863403920205,1.074774435492994,-0.6145046416571596,49.151742405880135,49.12156940934492,49.17700263539358,0.0065518510230681715
hm,surface,7547,1.2086812528763342,1.3718248455814375,1.0747091813525378,-0.6145451158480468,49.15210945903824,49.12195011646089,49.177357370694715,0.006548667680299865
hm,surface,7548,1.2086169290346103,1.371763343170529,1.0746439178894538,-0.6145856022354432,49.15247224806796,49.12232666633685,49.17770774563617,0.00654546176090298
hm,surface,7549,1.2085525967358033,1.3717018331988888,1.0745786451667099,-0.6146261007478763,49.15283084915338,49.122699132364744,49.17805383934346,0.0065422339181772085
hm,surface,7550,1.2084882560297212,1.3716403157051136,1.0745133632452144,-0.6146666113166426,49.15318533602379,49.12306758520578,49.17839572690137,0.006538984651328864
hm,surface,7551,1.2084239069645912,1.371578790726962,1.0744480721846947,-0.6147071338745322,49.15353577871847,49.12343209336595,49.178733481478915,0.006535714488993586
hm,surface,7552,1.2083595495877129,1.3715172583010866,1.0743827720434114,-0.6147476683555326,49.15388224546841,49.12379272219648,49.179067173612914,0.006532424022105717
hm,surface,7553,1.2082951839453007,1.371455718463319,1.074317462877812,-0.6147882146962159,49.15422480222103,49.12414953491016,49.1793968703469,0.00652911368216844
hm,surface,7554,1.208230810082124,1.3713941712487956,1.0742521447433917,-0.6148287728344036,49.15456351157815,49.12450259301238,49.17972263730513,0.006525783935760509
hm,surface,7555,1.2081664280422475,1.3713326166916155,1.0741868176942158,-0.6148693427090681,49.1548984349263,49.12485195506033,49.18004453751095,0.006522435290861635
hm,surface,7556,1.208102037868646,1.3712710548252234,1.0741214817829805,-0.6149099242611973,49.155229631299605,49.125197678017294,49.1803626315152,0.006519068152336435
hm,surface,7557,1.2080376396031975,1.371209485682377,1.0740561370613773,-0.6149505174329779,49.155557157347985,49.12553981712321,49.18067697826317,0.006515682939696225
hm,surface,7558,1.2079732332870288,1.371147909294979,1.0739907835798728,-0.6149911221677256,49.15588106831478,49.12587842527706,49.18098763454752,0.0065122800951314865
hm,surface,7559,1.207908818960352,1.3710863256943604,1.0739254213878262,-0.6150317384103148,49.15620141754907,49.12621355403351,49.181294655272346,0.0065088599970909615
hm,surface,7560,1.2078443966624868,1.3710247349112001,1.073860050533637,-0.6150723661066936,49.15651825655994,49.1265452533,49.1815980937857,0.0065054230353605545
hm,surface,7561,1.2077799559095053,1.3709631286667168,1.0737946582529017,-0.615113019883733,49.15682791816078,49.12687000006469,49.18189414482112,0.00650193698333178
hm,surface,7562,1.2077154968333546,1.3709015070324329,1.0737292447384987,-0.6151536994290534,49.1571311236115,49.127188479268405,49.18218356442957,0.006498410020698887
hm,surface,7563,1.2076510228541883,1.3708398726851614,1.0736638141966501,-0.6151943998402762,49.157429016243974,49.127501792273605,49.18246753737431,0.006494851649803634
hm,surface,7564,1.2075865351691093,1.3707782265557706,1.0735983681041894,-0.6152351193820748,49.15772203215593,49.127810356554065,49.18274651695,0.00649126596809897
hm,surface,7565,1.207522034491729,1.370716569200976,1.0735329073371151,-0.6152758570342601,49.158010446581024,49.12811443618783,49.18302078826291,0.006487655374509902
hm,surface,7566,1.2074575212663712,1.370654900971705,1.073467432443496,-0.6153166121664497,49.158294441760255,49.12841420799396,49.18329054077024,0.006484021305134653
hm,surface,7567,1.2073929958747964,1.3705932221637358,1.0734019438894018,-0.6153573842355468,49.158574177407004,49.128709824541154,49.18355593893024,0.006480365114541898
hm,surface,7568,1.2073284586126478,1.3705315330087,1.0733364420389686,-0.6153981728204291,49.15884978256913,49.12900141027876,49.18381711663273,0.006476687877325947
hm,surface,7569,1.2072639097135347,1.370469833689642,1.0732709271791667,-0.6154389775906495,49.1591213640616,49.12928906825621,49.18407418440509,0.006472990443016398
